case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp,target_utilization_bin,full_ratio,process_flow_type,target_demand,target_utilization,target_area,n_stops,n_receives,target_rank,gate_demand,rmg_demand,n_deliveries,rmg_utilization,mt_utilization,has_hazardous,target_rank_group,gate_utilization,has_reefer,primary_target_area,vc_utilization,target_demand_bin,vc_demand,mt_demand,n_containers,visit_complexity
case_7931,Gate Out,Res.GateOut,2026-04-24 14:48:00,2026-04-24 15:00:00,2026-04-24 15:00:00,high,0.0,delivery,11.0,0.68,T20,1,0,3.0,181.6,142.0,1,0.55,0.821,0,top_3,0.5605,0,T20,0.3805,very_high,16.4,26.6,1,3
case_7967,Gate In,Res.GateIn,2026-04-24 15:00:00,2026-04-24 15:00:00,2026-04-24 15:00:00,medium,1.0,delivery,13.8,0.5954,T12,1,0,9.0,192.5,160.35,1,0.5251,0.8851,0,mid,0.5651,0,T12,0.3751,very_high,24.55,25.45,1,4
case_7915,Gate Out,Res.GateOut,2026-04-24 14:55:00,2026-04-24 15:00:00,2026-04-24 15:00:00,very_high,1.0,receive,2.63,0.7216,T22,1,1,3.0,36.17,32.4,0,0.5316,0.7716,0,top_3,0.57,0,T22,0.4916,low,5.0,6.63,1,4
case_7968,Gate In,Res.GateIn,2026-04-24 15:01:00,2026-04-24 15:01:00,2026-04-24 15:01:00,high,1.0,mixed,3.28,0.6991,T23,1,1,1.0,168.4,109.93,1,0.4995,0.85,0,top_3,0.5395,0,T23,0.3509,low,54.78,34.83,2,13
case_7967,LL_delivery,LL,2026-04-24 15:00:00,2026-04-24 15:01:00,2026-04-24 15:08:00,medium,1.0,delivery,13.8,0.5954,T12,1,0,9.0,192.5,160.35,1,0.5251,0.8851,0,mid,0.5651,0,T12,0.3751,very_high,24.55,25.45,1,4
case_7966,RMG_receive,T23,2026-04-24 14:58:00,2026-04-24 15:01:00,2026-04-24 15:10:00,medium,1.0,receive,2.0,0.6,T27,1,1,11.0,138.1,98.65,0,0.6039,0.8461,0,low,0.6239,0,T27,0.5,low,13.95,16.15,1,5
case_7935,Gate Out,Res.GateOut,2026-04-24 14:47:00,2026-04-24 15:02:00,2026-04-24 15:02:00,high,1.0,receive,4.25,0.7114,T19,1,1,3.0,123.3,83.65,0,0.62,0.8272,0,top_3,0.64,1,T19,0.5286,low,14.9,16.15,1,7
case_7940,Gate Out,Res.GateOut,2026-04-24 14:49:00,2026-04-24 15:02:00,2026-04-24 15:02:00,very_high,0.5,mixed,1.9,0.7459,T17,2,1,9.0,26.63,24.3,1,0.63,0.8118,0,mid,0.648,1,T17,0.53,low,4.83,3.67,2,12
case_7955,RMG_receive,T06,2026-04-24 14:51:00,2026-04-24 15:02:00,2026-04-24 15:17:00,medium,0.0,delivery,7.0,0.5717,T07,1,0,13.0,166.0,111.33,1,0.53,0.7125,0,low,0.5442,0,T07,0.4583,medium,39.33,24.0,1,3
case_7951,RMG_receive,T14,2026-04-24 14:46:00,2026-04-24 15:02:00,2026-04-24 15:33:00,low,1.0,receive,6.0,0.4904,T07,1,1,17.0,115.03,116.77,0,0.5769,0.8031,0,low,0.6135,0,T07,0.58,medium,37.53,21.92,1,5
case_7958,HO2_receive,HO2,2026-04-24 14:53:00,2026-04-24 15:02:00,2026-04-24 15:06:00,very_high,1.0,receive,7.0,0.7373,T21,1,1,1.0,165.33,113.67,0,0.52,0.7473,0,top_3,0.55,0,T21,0.4637,medium,20.07,26.2,1,5
case_7969,Gate In,Res.GateIn,2026-04-24 15:02:00,2026-04-24 15:02:00,2026-04-24 15:02:00,low,1.0,receive,24.0,0.414,VC,1,1,,140.2,125.2,0,0.554,0.91,0,non_rmg,0.594,0,VC,0.414,very_high,24.0,8.0,1,4
case_7970,Gate In,Res.GateIn,2026-04-24 15:02:00,2026-04-24 15:02:00,2026-04-24 15:02:00,high,1.0,receive,1.57,0.647,T12,1,1,11.0,36.27,28.88,0,0.537,0.817,0,low,0.587,0,T12,0.5539,low,4.0,7.65,1,5
case_7971,Gate In,Res.GateIn,2026-04-24 15:02:00,2026-04-24 15:02:00,2026-04-24 15:02:00,very_high,0.0,receive,4.6,0.733,T18,1,1,4.0,164.2,133.0,0,0.6,0.75,0,mid,0.59,0,T18,0.391,medium,44.8,24.0,1,3
case_7913,Gate Out,Res.GateOut,2026-04-24 14:58:00,2026-04-24 15:02:00,2026-04-24 15:02:00,low,1.0,mixed,1.23,0.3,T07,2,1,15.0,42.27,35.93,1,0.5594,0.81,0,low,0.57,0,T07,0.3994,low,2.17,7.53,2,11
case_7948,RMG_receive,T10,2026-04-24 14:46:00,2026-04-24 15:03:00,2026-04-24 15:16:00,medium,1.0,receive,7.4,0.634,T11,1,1,9.0,120.47,120.9,0,0.54,0.8619,0,mid,0.576,0,T11,0.416,high,10.27,6.4,1,5
case_7960,RMG_receive,T24,2026-04-24 14:57:00,2026-04-24 15:03:00,2026-04-24 15:15:00,medium,1.0,receive,7.67,0.5381,T12,1,1,16.0,162.67,123.83,0,0.58,0.9,0,low,0.6127,0,T12,0.4581,high,34.0,26.17,1,5
case_7969,RMG_receive,T12,2026-04-24 15:02:00,2026-04-24 15:03:00,2026-04-24 15:07:00,low,1.0,receive,24.0,0.414,VC,1,1,,140.2,125.2,0,0.554,0.91,0,non_rmg,0.594,0,VC,0.414,very_high,24.0,8.0,1,4
case_7968,RMG_receive,T14,2026-04-24 15:01:00,2026-04-24 15:03:00,2026-04-24 15:26:00,high,1.0,mixed,3.28,0.6991,T23,1,1,1.0,168.4,109.93,1,0.4995,0.85,0,top_3,0.5395,0,T23,0.3509,low,54.78,34.83,2,13
case_7970,LL_delivery,LL,2026-04-24 15:02:00,2026-04-24 15:03:00,2026-04-24 15:14:00,high,1.0,receive,1.57,0.647,T12,1,1,11.0,36.27,28.88,0,0.537,0.817,0,low,0.587,0,T12,0.5539,low,4.0,7.65,1,5
case_7972,Gate In,Res.GateIn,2026-04-24 15:03:00,2026-04-24 15:03:00,2026-04-24 15:03:00,very_high,1.0,receive,6.63,0.7505,T22,1,1,2.0,137.48,126.93,0,0.6105,0.8705,0,top_3,0.6305,0,T22,0.47,medium,22.38,26.3,1,5
case_7971,RMG_receive,T21,2026-04-24 15:02:00,2026-04-24 15:03:00,2026-04-24 15:08:00,very_high,0.0,receive,4.6,0.733,T18,1,1,4.0,164.2,133.0,0,0.6,0.75,0,mid,0.59,0,T18,0.391,medium,44.8,24.0,1,3
case_7972,RMG_delivery,T27,2026-04-24 15:03:00,2026-04-24 15:03:00,2026-04-24 15:13:00,very_high,1.0,receive,6.63,0.7505,T22,1,1,2.0,137.48,126.93,0,0.6105,0.8705,0,top_3,0.6305,0,T22,0.47,medium,22.38,26.3,1,5
case_7944,Gate Out,Res.GateOut,2026-04-24 14:55:00,2026-04-24 15:04:00,2026-04-24 15:04:00,very_high,1.0,receive,4.55,0.7426,T14,1,1,2.0,111.32,79.33,0,0.62,0.8174,0,top_3,0.64,0,T14,0.5237,medium,9.48,19.0,1,5
case_7956,RMG_delivery,T25,2026-04-24 14:52:00,2026-04-24 15:04:00,2026-04-24 15:10:00,medium,1.0,receive,10.53,0.63,T12,1,1,6.0,109.97,110.87,0,0.5419,0.91,0,mid,0.58,0,T12,0.39,high,9.5,9.1,1,5
case_7962,RMG_delivery,T26,2026-04-24 14:57:00,2026-04-24 15:04:00,2026-04-24 15:24:00,high,1.0,receive,5.9,0.7048,T25,1,1,8.0,257.6,152.2,0,0.5848,0.7952,0,mid,0.6174,0,T25,0.58,medium,25.75,39.25,1,7
case_7973,Gate In,Res.GateIn,2026-04-24 15:04:00,2026-04-24 15:04:00,2026-04-24 15:04:00,low,1.0,receive,13.2,0.493,VC,1,1,,103.2,56.0,0,0.6065,0.8032,0,non_rmg,0.6198,0,VC,0.493,very_high,13.2,18.6,1,4
case_7883,Gate Out,Res.GateOut,2026-04-24 14:55:00,2026-04-24 15:04:00,2026-04-24 15:04:00,medium,1.0,delivery,2.0,0.5485,T12,1,0,12.0,31.9,20.9,1,0.4792,0.86,0,low,0.5492,0,T12,0.5092,low,1.0,13.3,1,3
case_7945,Gate Out,Res.GateOut,2026-04-24 14:56:00,2026-04-24 15:05:00,2026-04-24 15:05:00,high,1.0,delivery,4.05,0.64,T18,1,0,7.0,48.82,40.67,1,0.5392,0.8508,0,mid,0.57,0,T18,0.41,low,4.73,8.68,1,4
case_7953,Gate Out,Res.GateOut,2026-04-24 15:01:00,2026-04-24 15:05:00,2026-04-24 15:05:00,very_high,0.5,mixed,5.0,0.7233,T17,2,1,10.0,86.13,80.87,1,0.5993,0.79,0,mid,0.6093,0,T17,0.4787,medium,15.13,23.47,2,8
case_7974,Gate In,Res.GateIn,2026-04-24 15:05:00,2026-04-24 15:05:00,2026-04-24 15:05:00,very_high,1.0,receive,0.93,0.7645,T15,1,1,8.0,23.6,22.47,0,0.6297,0.7997,0,mid,0.6397,0,T15,0.4997,low,1.07,7.13,1,5
case_7975,Gate In,Res.GateIn,2026-04-24 15:05:00,2026-04-24 15:05:00,2026-04-24 15:05:00,low,1.0,receive,30.37,0.35,VC,1,1,,162.6,114.3,0,0.45,0.87,0,non_rmg,0.5045,0,VC,0.35,very_high,30.37,25.72,1,4
case_7976,Gate In,Res.GateIn,2026-04-24 15:05:00,2026-04-24 15:05:00,2026-04-24 15:05:00,very_high,0.5,mixed,0.43,0.73,T23,1,1,3.0,31.3,20.73,1,0.56,0.81,0,top_3,0.5805,0,T23,0.4511,low,0.65,8.22,2,12
case_7954,Gate Out,Res.GateOut,2026-04-24 14:58:00,2026-04-24 15:06:00,2026-04-24 15:06:00,low,1.0,receive,5.87,0.47,T06,1,1,20.0,111.87,78.33,0,0.62,0.8177,0,low,0.64,0,T06,0.5238,medium,9.53,19.0,1,5
case_7977,Gate In,Res.GateIn,2026-04-24 15:06:00,2026-04-24 15:06:00,2026-04-24 15:06:00,low,1.0,receive,4.07,0.4308,VC,1,1,,28.8,26.27,0,0.6069,0.7569,0,non_rmg,0.6,0,VC,0.4308,low,4.07,5.0,1,4
case_7977,RMG_mixed,T24,2026-04-24 15:06:00,2026-04-24 15:06:00,2026-04-24 15:19:00,low,1.0,receive,4.07,0.4308,VC,1,1,,28.8,26.27,0,0.6069,0.7569,0,non_rmg,0.6,0,VC,0.4308,low,4.07,5.0,1,4
case_7978,Gate In,Res.GateIn,2026-04-24 15:06:00,2026-04-24 15:06:00,2026-04-24 15:06:00,high,1.0,receive,9.0,0.6745,T24,1,1,6.0,203.0,118.6,0,0.53,0.748,0,mid,0.559,0,T24,0.479,high,51.4,34.2,1,5
case_7964,HO2_delivery,HO2,2026-04-24 14:58:00,2026-04-24 15:07:00,2026-04-24 15:09:00,high,1.0,receive,5.27,0.6988,T23,1,1,2.0,167.73,118.67,0,0.5012,0.8488,0,top_3,0.54,0,T23,0.3512,medium,41.73,29.27,1,5
case_7979,Gate In,Res.GateIn,2026-04-24 15:07:00,2026-04-24 15:07:00,2026-04-24 15:07:00,medium,1.0,delivery,9.02,0.6164,T16,1,0,9.0,178.32,145.02,1,0.5382,0.9064,0,mid,0.5782,0,T16,0.3882,high,24.58,18.15,1,4
case_7980,Gate In,Res.GateIn,2026-04-24 15:07:00,2026-04-24 15:07:00,2026-04-24 15:07:00,very_high,0.0,delivery,35.33,0.85,MT,1,0,,169.6,110.73,1,0.4994,0.85,0,non_rmg,0.5394,0,MT,0.3512,very_high,53.63,35.33,1,2
case_7965,LL_delivery,LL,2026-04-24 15:07:00,2026-04-24 15:08:00,2026-04-24 15:11:00,medium,1.0,delivery,8.32,0.5117,T13,1,0,13.0,121.3,95.08,1,0.4983,0.8417,0,low,0.5583,0,T13,0.5017,high,41.4,23.68,1,4
case_7981,Gate In,Res.GateIn,2026-04-24 15:08:00,2026-04-24 15:08:00,2026-04-24 15:08:00,low,1.0,receive,20.37,0.4958,VC,1,1,,154.27,100.47,0,0.5416,0.69,0,non_rmg,0.5558,0,VC,0.4958,very_high,20.37,33.48,1,4
case_7982,Gate In,Res.GateIn,2026-04-24 15:08:00,2026-04-24 15:08:00,2026-04-24 15:08:00,very_high,1.0,receive,3.85,0.76,T23,1,1,5.0,147.15,91.45,0,0.6046,0.7654,0,mid,0.63,0,T23,0.58,low,12.7,15.0,1,5
case_7934,Gate Out,Res.GateOut,2026-04-24 14:59:00,2026-04-24 15:09:00,2026-04-24 15:09:00,high,1.0,delivery,6.7,0.6511,T20,1,0,4.0,141.77,112.57,1,0.5411,0.74,0,mid,0.5511,0,T20,0.4089,medium,33.23,21.57,1,4
case_7952,RMG_mixed,T21,2026-04-24 14:47:00,2026-04-24 15:09:00,2026-04-24 15:42:00,very_high,1.0,delivery,10.0,0.7407,T14,1,0,6.0,185.73,147.13,1,0.6207,0.8387,0,mid,0.64,0,T14,0.5393,high,25.47,19.4,1,4
case_7958,Gate Out,Res.GateOut,2026-04-24 15:06:00,2026-04-24 15:09:00,2026-04-24 15:09:00,very_high,1.0,receive,7.0,0.7373,T21,1,1,1.0,165.33,113.67,0,0.52,0.7473,0,top_3,0.55,0,T21,0.4637,medium,20.07,26.2,1,5
case_7983,Gate In,Res.GateIn,2026-04-24 15:09:00,2026-04-24 15:09:00,2026-04-24 15:09:00,very_high,1.0,delivery,1.83,0.736,T15,1,0,7.0,44.17,32.08,1,0.63,0.82,0,mid,0.64,0,T15,0.53,low,7.92,6.83,1,3
case_7984,Gate In,Res.GateIn,2026-04-24 15:09:00,2026-04-24 15:09:00,2026-04-24 15:09:00,very_high,1.0,receive,6.2,0.75,T26,1,1,7.0,104.05,67.05,0,0.63,0.87,0,mid,0.64,0,T26,0.4639,medium,19.4,15.35,1,5
case_7985,Gate In,Res.GateIn,2026-04-24 15:09:00,2026-04-24 15:09:00,2026-04-24 15:09:00,medium,1.0,receive,11.67,0.5797,T27,1,1,10.0,151.53,126.13,0,0.5398,0.7398,0,mid,0.5498,0,T27,0.4102,very_high,37.67,22.0,1,5
case_7986,Gate In,Res.GateIn,2026-04-24 15:09:00,2026-04-24 15:09:00,2026-04-24 15:09:00,high,1.0,mixed,5.75,0.6571,T20,1,1,1.0,78.9,56.7,1,0.5371,0.8171,0,top_3,0.56,0,T20,0.3929,medium,4.75,9.7,2,13
case_7987,Gate In,Res.GateIn,2026-04-24 15:09:00,2026-04-24 15:09:00,2026-04-24 15:09:00,medium,1.0,delivery,16.3,0.5254,VC,1,0,,101.05,84.4,1,0.6154,0.8346,0,non_rmg,0.6354,0,VC,0.5254,very_high,16.3,19.85,1,4
case_7988,Gate In,Res.GateIn,2026-04-24 15:09:00,2026-04-24 15:09:00,2026-04-24 15:09:00,low,1.0,receive,8.73,0.4923,T06,1,1,15.0,169.07,129.87,0,0.6,0.75,0,low,0.5988,0,T06,0.4077,high,45.2,27.8,1,4
case_7989,Gate In,Res.GateIn,2026-04-24 15:09:00,2026-04-24 15:09:00,2026-04-24 15:09:00,very_high,0.0,delivery,31.25,0.8723,MT,1,0,,127.17,123.83,1,0.58,0.8723,0,non_rmg,0.61,0,MT,0.44,very_high,21.67,31.25,1,3
case_7990,Gate In,Res.GateIn,2026-04-24 15:09:00,2026-04-24 15:09:00,2026-04-24 15:09:00,medium,1.0,delivery,14.37,0.5434,T13,1,0,13.0,163.58,135.0,1,0.52,0.8767,0,low,0.5567,0,T13,0.3667,very_high,9.47,23.2,1,3
case_7991,Gate In,Res.GateIn,2026-04-24 15:09:00,2026-04-24 15:09:00,2026-04-24 15:09:00,medium,1.0,receive,8.43,0.62,T24,1,1,7.0,165.45,124.42,0,0.5468,0.74,0,mid,0.5568,0,T24,0.4032,high,26.17,28.12,1,5
case_7992,Gate In,Res.GateIn,2026-04-24 15:09:00,2026-04-24 15:09:00,2026-04-24 15:09:00,medium,1.0,receive,8.0,0.5488,T12,1,1,16.0,167.0,132.0,0,0.58,0.9,0,low,0.6162,0,T12,0.4688,high,33.0,27.0,1,5
case_7993,Gate In,Res.GateIn,2026-04-24 15:09:00,2026-04-24 15:09:00,2026-04-24 15:09:00,high,1.0,receive,8.22,0.7105,T26,1,1,4.0,141.37,101.37,0,0.58,0.8995,0,mid,0.61,0,T26,0.4495,high,31.4,18.52,1,5
case_7902,Gate Out,Res.GateOut,2026-04-24 14:17:00,2026-04-24 15:09:00,2026-04-24 15:09:00,high,1.0,receive,3.93,0.7003,T21,1,1,2.0,53.5,58.08,0,0.5606,0.8697,0,top_3,0.5803,0,T21,0.3506,low,3.23,7.65,1,5
case_7986,RMG_receive,T26,2026-04-24 15:09:00,2026-04-24 15:10:00,2026-04-24 15:31:00,high,1.0,mixed,5.75,0.6571,T20,1,1,1.0,78.9,56.7,1,0.5371,0.8171,0,top_3,0.56,0,T20,0.3929,medium,4.75,9.7,2,13
case_7989,RMG_delivery,T14,2026-04-24 15:09:00,2026-04-24 15:10:00,2026-04-24 15:24:00,very_high,0.0,delivery,31.25,0.8723,MT,1,0,,127.17,123.83,1,0.58,0.8723,0,non_rmg,0.61,0,MT,0.44,very_high,21.67,31.25,1,3
case_7994,Gate In,Res.GateIn,2026-04-24 15:10:00,2026-04-24 15:10:00,2026-04-24 15:10:00,medium,1.0,receive,4.55,0.5385,T07,1,1,13.0,145.1,110.85,0,0.5242,0.8015,0,low,0.5671,0,T07,0.5071,medium,31.05,32.45,1,5
case_7946,Gate Out,Res.GateOut,2026-04-24 15:05:00,2026-04-24 15:11:00,2026-04-24 15:11:00,low,1.0,receive,2.07,0.3848,T19,1,1,15.0,129.2,121.53,0,0.5703,0.8648,0,low,0.5852,0,T19,0.3603,low,8.0,8.67,1,5
case_7982,RMG_receive,T22,2026-04-24 15:08:00,2026-04-24 15:11:00,2026-04-24 15:16:00,very_high,1.0,receive,3.85,0.76,T23,1,1,5.0,147.15,91.45,0,0.6046,0.7654,0,mid,0.63,0,T23,0.58,low,12.7,15.0,1,5
case_7987,RMG_receive,T20,2026-04-24 15:09:00,2026-04-24 15:11:00,2026-04-24 15:17:00,medium,1.0,delivery,16.3,0.5254,VC,1,0,,101.05,84.4,1,0.6154,0.8346,0,non_rmg,0.6354,0,VC,0.5254,very_high,16.3,19.85,1,4
case_7991,LL_delivery,LL,2026-04-24 15:09:00,2026-04-24 15:11:00,2026-04-24 15:18:00,medium,1.0,receive,8.43,0.62,T24,1,1,7.0,165.45,124.42,0,0.5468,0.74,0,mid,0.5568,0,T24,0.4032,high,26.17,28.12,1,5
case_7995,Gate In,Res.GateIn,2026-04-24 15:11:00,2026-04-24 15:11:00,2026-04-24 15:11:00,medium,1.0,receive,10.3,0.6332,T26,1,1,10.0,107.2,103.8,0,0.5755,0.8622,0,mid,0.5878,0,T26,0.3655,high,9.9,4.6,1,5
case_7996,Gate In,Res.GateIn,2026-04-24 15:11:00,2026-04-24 15:11:00,2026-04-24 15:11:00,medium,1.0,receive,8.87,0.5852,T08,1,1,14.0,164.3,142.9,0,0.6026,0.7674,0,low,0.63,0,T08,0.58,high,27.4,47.67,1,5
case_7973,RMG_receive,T24,2026-04-24 15:04:00,2026-04-24 15:12:00,2026-04-24 15:34:00,low,1.0,receive,13.2,0.493,VC,1,1,,103.2,56.0,0,0.6065,0.8032,0,non_rmg,0.6198,0,VC,0.493,very_high,13.2,18.6,1,4
case_7978,RMG_delivery,T20,2026-04-24 15:06:00,2026-04-24 15:12:00,2026-04-24 15:34:00,high,1.0,receive,9.0,0.6745,T24,1,1,6.0,203.0,118.6,0,0.53,0.748,0,mid,0.559,0,T24,0.479,high,51.4,34.2,1,5
case_7996,LL_delivery,LL,2026-04-24 15:11:00,2026-04-24 15:12:00,2026-04-24 15:21:00,medium,1.0,receive,8.87,0.5852,T08,1,1,14.0,164.3,142.9,0,0.6026,0.7674,0,low,0.63,0,T08,0.58,high,27.4,47.67,1,5
case_7976,RMG_receive,T17,2026-04-24 15:05:00,2026-04-24 15:13:00,2026-04-24 15:28:00,very_high,0.5,mixed,0.43,0.73,T23,1,1,3.0,31.3,20.73,1,0.56,0.81,0,top_3,0.5805,0,T23,0.4511,low,0.65,8.22,2,12
case_7979,RMG_receive,T09,2026-04-24 15:07:00,2026-04-24 15:13:00,2026-04-24 15:35:00,medium,1.0,delivery,9.02,0.6164,T16,1,0,9.0,178.32,145.02,1,0.5382,0.9064,0,mid,0.5782,0,T16,0.3882,high,24.58,18.15,1,4
case_7984,RMG_receive,T06,2026-04-24 15:09:00,2026-04-24 15:13:00,2026-04-24 15:21:00,very_high,1.0,receive,6.2,0.75,T26,1,1,7.0,104.05,67.05,0,0.63,0.87,0,mid,0.64,0,T26,0.4639,medium,19.4,15.35,1,5
case_7988,RMG_receive,T13,2026-04-24 15:09:00,2026-04-24 15:13:00,2026-04-24 15:21:00,low,1.0,receive,8.73,0.4923,T06,1,1,15.0,169.07,129.87,0,0.6,0.75,0,low,0.5988,0,T06,0.4077,high,45.2,27.8,1,4
case_7993,RMG_delivery,T13,2026-04-24 15:09:00,2026-04-24 15:13:00,2026-04-24 15:19:00,high,1.0,receive,8.22,0.7105,T26,1,1,4.0,141.37,101.37,0,0.58,0.8995,0,mid,0.61,0,T26,0.4495,high,31.4,18.52,1,5
case_7997,Gate In,Res.GateIn,2026-04-24 15:13:00,2026-04-24 15:13:00,2026-04-24 15:13:00,high,1.0,receive,5.15,0.6508,T10,1,1,9.0,139.1,99.1,0,0.58,0.8996,0,mid,0.61,0,T10,0.4496,medium,32.2,18.05,1,5
case_7998,Gate In,Res.GateIn,2026-04-24 15:13:00,2026-04-24 15:13:00,2026-04-24 15:13:00,high,1.0,receive,6.77,0.6646,T10,1,1,12.0,145.45,120.03,0,0.62,0.87,0,low,0.63,0,T10,0.4685,medium,17.67,23.55,1,5
case_7999,Gate In,Res.GateIn,2026-04-24 15:13:00,2026-04-24 15:13:00,2026-04-24 15:13:00,low,1.0,delivery,35.92,0.4574,VC,1,0,,164.12,128.93,1,0.58,0.9,0,non_rmg,0.6125,0,VC,0.4574,very_high,35.92,28.9,1,3
case_7937,Gate Out,Res.GateOut,2026-04-24 14:59:00,2026-04-24 15:14:00,2026-04-24 15:14:00,very_high,1.0,receive,4.32,0.7435,T16,1,1,3.0,169.68,119.32,0,0.6,0.75,0,top_3,0.5935,0,T16,0.3969,low,30.55,24.77,1,4
case_7938,Gate Out,Res.GateOut,2026-04-24 15:01:00,2026-04-24 15:14:00,2026-04-24 15:14:00,high,1.0,receive,5.1,0.6426,T11,1,1,11.0,104.93,83.9,0,0.5513,0.89,0,low,0.5913,0,T11,0.4313,medium,17.62,4.45,1,4
case_7964,Gate Out,Res.GateOut,2026-04-24 15:09:00,2026-04-24 15:14:00,2026-04-24 15:14:00,high,1.0,receive,5.27,0.6988,T23,1,1,2.0,167.73,118.67,0,0.5012,0.8488,0,top_3,0.54,0,T23,0.3512,medium,41.73,29.27,1,5
case_7967,Gate Out,Res.GateOut,2026-04-24 15:08:00,2026-04-24 15:14:00,2026-04-24 15:14:00,medium,1.0,delivery,13.8,0.5954,T12,1,0,9.0,192.5,160.35,1,0.5251,0.8851,0,mid,0.5651,0,T12,0.3751,very_high,24.55,25.45,1,4
case_7975,RMG_delivery,T10,2026-04-24 15:05:00,2026-04-24 15:14:00,2026-04-24 15:37:00,low,1.0,receive,30.37,0.35,VC,1,1,,162.6,114.3,0,0.45,0.87,0,non_rmg,0.5045,0,VC,0.35,very_high,30.37,25.72,1,4
case_7983,RMG_receive,T23,2026-04-24 15:09:00,2026-04-24 15:14:00,2026-04-24 15:24:00,very_high,1.0,delivery,1.83,0.736,T15,1,0,7.0,44.17,32.08,1,0.63,0.82,0,mid,0.64,0,T15,0.53,low,7.92,6.83,1,3
case_8000,Gate In,Res.GateIn,2026-04-24 15:14:00,2026-04-24 15:14:00,2026-04-24 15:14:00,low,1.0,receive,6.55,0.4289,T08,1,1,18.0,170.15,128.55,0,0.59,0.7811,0,low,0.6,0,T08,0.4511,medium,37.75,28.8,1,4
case_8001,Gate In,Res.GateIn,2026-04-24 15:14:00,2026-04-24 15:14:00,2026-04-24 15:14:00,low,1.0,receive,9.0,0.4065,T06,1,1,16.0,164.3,157.7,0,0.54,0.8582,0,low,0.5741,0,T06,0.4141,high,12.6,8.9,1,4
case_8001,RMG_receive,T24,2026-04-24 15:14:00,2026-04-24 15:14:00,2026-04-24 15:21:00,low,1.0,receive,9.0,0.4065,T06,1,1,16.0,164.3,157.7,0,0.54,0.8582,0,low,0.5741,0,T06,0.4141,high,12.6,8.9,1,4
case_8002,Gate In,Res.GateIn,2026-04-24 15:14:00,2026-04-24 15:14:00,2026-04-24 15:14:00,high,0.5,mixed,1.15,0.7158,T21,1,1,2.0,62.05,53.0,1,0.5129,0.74,0,top_3,0.5429,0,T21,0.46,low,14.4,11.2,2,10
case_8002,RMG_delivery,T27,2026-04-24 15:14:00,2026-04-24 15:14:00,2026-04-24 15:19:00,high,0.5,mixed,1.15,0.7158,T21,1,1,2.0,62.05,53.0,1,0.5129,0.74,0,top_3,0.5429,0,T21,0.46,low,14.4,11.2,2,10
case_8003,Gate In,Res.GateIn,2026-04-24 15:14:00,2026-04-24 15:14:00,2026-04-24 15:14:00,medium,1.0,receive,8.2,0.5845,T13,1,1,13.0,143.0,126.6,0,0.5515,0.91,0,low,0.5915,0,T13,0.4115,high,14.4,6.8,1,4
case_8004,Gate In,Res.GateIn,2026-04-24 15:14:00,2026-04-24 15:14:00,2026-04-24 15:14:00,high,1.0,receive,6.25,0.6797,T17,1,1,4.0,114.25,78.75,0,0.59,0.7606,0,mid,0.5903,0,T17,0.46,medium,22.0,16.0,1,5
case_8005,Gate In,Res.GateIn,2026-04-24 15:14:00,2026-04-24 15:14:00,2026-04-24 15:14:00,low,1.0,receive,3.73,0.2253,T12,1,1,20.0,106.6,72.8,0,0.59,0.7613,0,low,0.5907,0,T12,0.46,low,18.6,16.0,1,5
case_7950,Gate Out,Res.GateOut,2026-04-24 15:08:00,2026-04-24 15:15:00,2026-04-24 15:15:00,low,0.0,delivery,7.0,0.4354,T10,1,0,16.0,168.9,110.15,1,0.5208,0.8085,0,low,0.5654,0,T10,0.5054,medium,35.95,34.55,1,3
case_7961,Gate Out,Res.GateOut,2026-04-24 15:04:00,2026-04-24 15:15:00,2026-04-24 15:15:00,low,1.0,receive,5.23,0.3288,T10,1,1,17.0,162.7,145.4,0,0.56,0.91,0,low,0.6,0,T10,0.42,medium,16.3,12.17,1,5
case_7965,Gate Out,Res.GateOut,2026-04-24 15:11:00,2026-04-24 15:15:00,2026-04-24 15:15:00,medium,1.0,delivery,8.32,0.5117,T13,1,0,13.0,121.3,95.08,1,0.4983,0.8417,0,low,0.5583,0,T13,0.5017,high,41.4,23.68,1,4
case_8003,RMG_receive,T13,2026-04-24 15:14:00,2026-04-24 15:15:00,2026-04-24 15:18:00,medium,1.0,receive,8.2,0.5845,T13,1,1,13.0,143.0,126.6,0,0.5515,0.91,0,low,0.5915,0,T13,0.4115,high,14.4,6.8,1,4
case_8006,Gate In,Res.GateIn,2026-04-24 15:15:00,2026-04-24 15:15:00,2026-04-24 15:15:00,medium,1.0,receive,23.05,0.58,VC,1,1,,174.45,142.9,0,0.5536,0.83,0,non_rmg,0.6036,0,VC,0.58,very_high,23.05,18.85,1,4
case_8007,Gate In,Res.GateIn,2026-04-24 15:15:00,2026-04-24 15:15:00,2026-04-24 15:15:00,high,0.0,delivery,9.1,0.7124,T21,1,0,6.0,163.27,116.38,1,0.58,0.8692,0,mid,0.61,0,T21,0.4408,high,17.68,39.93,1,2
case_7949,Gate Out,Res.GateOut,2026-04-24 15:13:00,2026-04-24 15:16:00,2026-04-24 15:16:00,medium,1.0,delivery,14.2,0.6005,T13,1,0,10.0,106.2,89.6,2,0.59,0.7205,0,mid,0.6,0,T13,0.4698,very_high,15.6,0.2,2,5
