case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp,n_deliveries,has_reefer,has_hazardous,vc_utilization,target_rank_group,target_utilization,gate_demand,n_receives,target_rank,visit_complexity,mt_demand,full_ratio,rmg_demand,target_utilization_bin,rmg_utilization,target_area,target_demand,n_containers,process_flow_type,primary_target_area,n_stops,vc_demand,target_demand_bin,mt_utilization,gate_utilization
case_11951,Gate In,Res.GateIn,2026-04-28 04:36:00,2026-04-28 04:36:00,2026-04-28 04:36:00,0,0,0,0.5568,low,0.35,44.6,1,18.0,4,7.73,1.0,39.6,low,0.5384,T08,3.0,1,receive,T08,1,12.8,low,0.8184,0.5884
case_11916,Gate Out,Res.GateOut,2026-04-28 04:25:00,2026-04-28 04:36:00,2026-04-28 04:36:00,1,0,0,0.4672,non_rmg,0.4672,172.2,0,,4,24.2,1.0,136.0,low,0.58,VC,35.0,1,delivery,VC,1,35.0,very_high,0.9,0.6158
case_11947,RMG_mixed,T25,2026-04-28 04:34:00,2026-04-28 04:37:00,2026-04-28 05:18:00,1,1,0,0.47,mid,0.6142,164.48,1,10.0,15,23.15,1.0,119.58,medium,0.52,T25,7.37,2,mixed,T25,1,36.1,high,0.7684,0.5542
case_11952,Gate In,Res.GateIn,2026-04-28 04:37:00,2026-04-28 04:37:00,2026-04-28 04:37:00,1,0,0,0.4163,mid,0.6011,178.8,0,8.0,2,30.78,0.0,139.65,medium,0.5337,T21,8.48,1,delivery,T21,1,32.93,high,0.7337,0.5437
case_11953,Gate In,Res.GateIn,2026-04-28 04:37:00,2026-04-28 04:37:00,2026-04-28 04:37:00,1,0,0,0.53,non_rmg,0.53,168.33,0,,7,26.33,1.0,141.0,medium,0.6233,VC,23.33,1,delivery,VC,1,23.33,very_high,0.8267,0.6467
case_11954,Gate In,Res.GateIn,2026-04-28 04:37:00,2026-04-28 04:37:00,2026-04-28 04:37:00,0,0,0,0.4452,mid,0.73,143.9,1,4.0,5,22.0,1.0,106.7,very_high,0.5948,T21,5.9,1,receive,T21,1,25.1,medium,0.7752,0.6
case_11927,RMG_delivery,T14,2026-04-28 04:14:00,2026-04-28 04:37:00,2026-04-28 04:41:00,1,0,1,0.4746,top_3,0.6854,134.0,0,1.0,6,17.65,1.0,94.1,high,0.5692,T14,6.25,1,delivery,T14,1,12.5,medium,0.8454,0.6046
case_11944,LL_receive,LL,2026-04-28 04:33:00,2026-04-28 04:38:00,2026-04-28 04:44:00,0,0,0,0.4,low,0.2882,149.7,2,16.0,9,7.95,1.0,123.45,low,0.4991,T07,3.6,2,receive,T07,2,12.75,low,0.8282,0.5391
case_11949,RMG_receive,T21,2026-04-28 04:35:00,2026-04-28 04:38:00,2026-04-28 04:54:00,0,0,0,0.3853,top_3,0.7518,156.4,1,1.0,5,8.95,1.0,114.87,very_high,0.5853,T21,4.23,1,receive,T21,1,28.4,low,0.84,0.5953
case_11955,Gate In,Res.GateIn,2026-04-28 04:38:00,2026-04-28 04:38:00,2026-04-28 04:38:00,1,0,0,0.4524,low,0.3424,169.6,1,17.0,11,6.93,1.0,136.2,low,0.5824,T08,5.83,2,mixed,T08,2,35.73,medium,0.9024,0.6124
case_11956,Gate In,Res.GateIn,2026-04-28 04:38:00,2026-04-28 04:38:00,2026-04-28 04:38:00,0,1,0,0.48,low,0.451,139.8,1,16.0,6,12.4,0.0,114.0,low,0.581,T07,9.6,1,receive,T07,1,22.4,high,0.852,0.611
case_11940,RMG_receive,T21,2026-04-28 04:30:00,2026-04-28 04:39:00,2026-04-28 04:58:00,0,0,0,0.47,top_3,0.78,120.47,1,1.0,5,25.3,1.0,90.1,very_high,0.6299,T21,7.87,1,receive,T21,1,19.13,high,0.8701,0.64
case_11954,RMG_receive,T21,2026-04-28 04:37:00,2026-04-28 04:39:00,2026-04-28 04:45:00,0,0,0,0.4452,mid,0.73,143.9,1,4.0,5,22.0,1.0,106.7,very_high,0.5948,T21,5.9,1,receive,T21,1,25.1,medium,0.7752,0.6
case_11929,Gate Out,Res.GateOut,2026-04-28 04:33:00,2026-04-28 04:39:00,2026-04-28 04:39:00,1,0,0,0.5348,low,0.7,179.8,1,11.0,11,21.67,0.5,137.73,high,0.6252,T19,10.07,2,mixed,T19,1,20.13,high,0.8297,0.64
case_11950,RMG_delivery,T26,2026-04-28 04:36:00,2026-04-28 04:40:00,2026-04-28 04:46:00,1,0,0,0.4105,top_3,0.6109,21.02,1,3.0,10,7.0,0.5,15.02,medium,0.5109,T26,1.18,2,mixed,T26,2,0.73,low,0.86,0.5605
case_11930,Gate Out,Res.GateOut,2026-04-28 04:35:00,2026-04-28 04:40:00,2026-04-28 04:40:00,1,0,0,0.48,mid,0.69,100.25,0,5.0,3,8.8,0.0,84.6,high,0.5764,T18,5.2,1,delivery,T18,1,16.2,medium,0.84,0.6
case_11937,Gate Out,Res.GateOut,2026-04-28 04:35:00,2026-04-28 04:40:00,2026-04-28 04:40:00,0,0,0,0.4753,low,0.3659,23.25,1,16.0,4,0.75,0.0,17.0,low,0.5453,T08,2.25,1,receive,T08,1,3.25,low,0.84,0.5853
case_11957,Gate In,Res.GateIn,2026-04-28 04:41:00,2026-04-28 04:41:00,2026-04-28 04:41:00,1,0,0,0.51,low,0.4433,130.0,0,15.0,2,28.67,0.0,98.0,low,0.5467,T10,6.67,1,delivery,T10,1,23.67,medium,0.69,0.5667
case_11958,Gate In,Res.GateIn,2026-04-28 04:41:00,2026-04-28 04:41:00,2026-04-28 04:41:00,1,0,0,0.47,top_3,0.7114,97.37,0,1.0,3,0.57,0.0,88.13,high,0.5914,T18,10.43,1,delivery,T18,1,12.6,high,0.7172,0.5986
case_11959,Gate In,Res.GateIn,2026-04-28 04:41:00,2026-04-28 04:41:00,2026-04-28 04:41:00,1,0,0,0.4618,mid,0.6636,110.95,0,5.0,3,5.58,0.0,99.08,high,0.59,T16,15.57,1,delivery,T16,1,12.43,very_high,0.7364,0.6
case_11960,Gate In,Res.GateIn,2026-04-28 04:41:00,2026-04-28 04:41:00,2026-04-28 04:41:00,1,0,0,0.3558,mid,0.5633,108.0,1,8.0,13,15.67,1.0,80.33,medium,0.4775,T16,4.67,2,mixed,T16,1,14.33,medium,0.8717,0.5275
case_11961,Gate In,Res.GateIn,2026-04-28 04:41:00,2026-04-28 04:41:00,2026-04-28 04:41:00,0,0,0,0.58,non_rmg,0.58,176.28,1,,4,18.9,1.0,143.47,medium,0.5512,VC,26.45,1,receive,VC,1,26.45,very_high,0.83,0.6012
case_11962,Gate In,Res.GateIn,2026-04-28 04:41:00,2026-04-28 04:41:00,2026-04-28 04:41:00,0,0,0,0.5,top_3,0.72,116.58,1,1.0,4,12.27,1.0,67.17,very_high,0.6005,T16,3.92,1,receive,T16,1,7.37,low,0.8495,0.6205
case_11963,Gate In,Res.GateIn,2026-04-28 04:41:00,2026-04-28 04:41:00,2026-04-28 04:41:00,0,0,0,0.5742,low,0.5258,163.5,1,15.0,5,23.4,1.0,118.65,medium,0.59,T09,6.7,1,receive,T09,1,21.05,medium,0.7871,0.62
case_11964,Gate In,Res.GateIn,2026-04-28 04:41:00,2026-04-28 04:41:00,2026-04-28 04:41:00,1,0,0,0.5,mid,0.6564,185.8,1,6.0,9,22.8,0.5,127.5,high,0.5036,T19,6.57,2,mixed,T19,2,35.67,medium,0.8364,0.56
case_11964,LL_delivery,LL,2026-04-28 04:41:00,2026-04-28 04:41:00,2026-04-28 04:45:00,1,0,0,0.5,mid,0.6564,185.8,1,6.0,9,22.8,0.5,127.5,high,0.5036,T19,6.57,2,mixed,T19,2,35.67,medium,0.8364,0.56
case_11965,Gate In,Res.GateIn,2026-04-28 04:41:00,2026-04-28 04:41:00,2026-04-28 04:41:00,0,0,0,0.42,mid,0.6584,95.9,1,9.0,4,6.35,1.0,106.8,high,0.56,T26,5.95,1,receive,T26,1,13.75,medium,0.9116,0.6
case_11902,Gate Out,Res.GateOut,2026-04-28 04:28:00,2026-04-28 04:41:00,2026-04-28 04:41:00,1,0,0,0.4722,mid,0.6443,160.67,0,8.0,4,25.6,1.0,111.33,high,0.53,T19,5.0,1,delivery,T19,1,44.87,medium,0.7343,0.5522
case_11956,RMG_receive,T07,2026-04-28 04:38:00,2026-04-28 04:42:00,2026-04-28 05:11:00,0,1,0,0.48,low,0.451,139.8,1,16.0,6,12.4,0.0,114.0,low,0.581,T07,9.6,1,receive,T07,1,22.4,high,0.852,0.611
case_11966,Gate In,Res.GateIn,2026-04-28 04:42:00,2026-04-28 04:42:00,2026-04-28 04:42:00,0,0,0,0.5129,top_3,0.7447,105.17,1,3.0,5,16.67,1.0,69.75,very_high,0.6165,T18,4.0,1,receive,T18,1,15.92,low,0.8082,0.6347
case_11967,Gate In,Res.GateIn,2026-04-28 04:42:00,2026-04-28 04:42:00,2026-04-28 04:42:00,1,0,0,0.5789,low,0.65,174.98,0,11.0,4,16.43,1.0,128.22,high,0.5495,T12,9.57,1,delivery,T12,1,26.08,high,0.8295,0.5995
case_11967,RMG_delivery,T12,2026-04-28 04:42:00,2026-04-28 04:42:00,2026-04-28 04:44:00,1,0,0,0.5789,low,0.65,174.98,0,11.0,4,16.43,1.0,128.22,high,0.5495,T12,9.57,1,delivery,T12,1,26.08,high,0.8295,0.5995
case_11890,Gate Out,Res.GateOut,2026-04-28 04:18:00,2026-04-28 04:42:00,2026-04-28 04:42:00,0,0,0,0.5046,non_rmg,0.5046,175.65,1,,4,34.85,1.0,111.05,medium,0.5192,VC,37.0,1,receive,VC,1,37.0,very_high,0.8115,0.5646
case_11912,Gate Out,Res.GateOut,2026-04-28 04:38:00,2026-04-28 04:42:00,2026-04-28 04:42:00,0,0,0,0.4311,non_rmg,0.4311,105.2,1,,4,4.65,1.0,84.3,low,0.5511,VC,17.15,1,receive,VC,1,17.15,very_high,0.89,0.5911
case_11926,Gate Out,Res.GateOut,2026-04-28 04:34:00,2026-04-28 04:42:00,2026-04-28 04:42:00,0,0,0,0.39,non_rmg,0.86,125.53,1,,4,23.25,0.0,101.17,very_high,0.59,MT,23.25,1,receive,MT,1,9.1,very_high,0.86,0.6
case_11932,Gate Out,Res.GateOut,2026-04-28 04:35:00,2026-04-28 04:42:00,2026-04-28 04:42:00,0,1,0,0.48,mid,0.67,121.37,1,9.0,6,14.93,1.0,85.1,high,0.5859,T15,6.9,1,receive,T15,1,24.53,medium,0.8618,0.6159
case_11934,Gate Out,Res.GateOut,2026-04-28 04:37:00,2026-04-28 04:42:00,2026-04-28 04:42:00,0,0,0,0.3892,mid,0.7284,157.43,1,6.0,5,8.52,1.0,126.95,very_high,0.5892,T18,5.73,1,receive,T18,1,36.95,medium,0.84,0.5992
case_11966,RMG_receive,T18,2026-04-28 04:42:00,2026-04-28 04:43:00,2026-04-28 04:55:00,0,0,0,0.5129,top_3,0.7447,105.17,1,3.0,5,16.67,1.0,69.75,very_high,0.6165,T18,4.0,1,receive,T18,1,15.92,low,0.8082,0.6347
case_11931,Gate Out,Res.GateOut,2026-04-28 04:39:00,2026-04-28 04:43:00,2026-04-28 04:43:00,1,0,0,0.3664,non_rmg,0.85,186.68,1,,9,40.62,0.5,106.18,very_high,0.4918,MT,40.62,2,mixed,MT,2,49.85,very_high,0.85,0.5318
case_11941,Gate Out,Res.GateOut,2026-04-28 04:41:00,2026-04-28 04:44:00,2026-04-28 04:44:00,1,0,0,0.4926,non_rmg,0.4926,149.03,0,,4,27.67,1.0,109.8,low,0.53,VC,18.07,1,delivery,VC,1,18.07,very_high,0.69,0.55
case_11943,Gate Out,Res.GateOut,2026-04-28 04:41:00,2026-04-28 04:44:00,2026-04-28 04:44:00,0,1,0,0.35,non_rmg,0.87,186.58,1,,6,32.77,0.0,132.53,very_high,0.45,MT,32.77,1,receive,MT,1,34.42,very_high,0.87,0.5088
case_11952,RMG_delivery,T21,2026-04-28 04:37:00,2026-04-28 04:44:00,2026-04-28 04:49:00,1,0,0,0.4163,mid,0.6011,178.8,0,8.0,2,30.78,0.0,139.65,medium,0.5337,T21,8.48,1,delivery,T21,1,32.93,high,0.7337,0.5437
case_11955,HO2_delivery,HO2,2026-04-28 04:38:00,2026-04-28 04:44:00,2026-04-28 04:48:00,1,0,0,0.4524,low,0.3424,169.6,1,17.0,11,6.93,1.0,136.2,low,0.5824,T08,5.83,2,mixed,T08,2,35.73,medium,0.9024,0.6124
case_11958,RMG_delivery,T18,2026-04-28 04:41:00,2026-04-28 04:44:00,2026-04-28 04:46:00,1,0,0,0.47,top_3,0.7114,97.37,0,1.0,3,0.57,0.0,88.13,high,0.5914,T18,10.43,1,delivery,T18,1,12.6,high,0.7172,0.5986
case_11959,RMG_delivery,T16,2026-04-28 04:41:00,2026-04-28 04:44:00,2026-04-28 04:49:00,1,0,0,0.4618,mid,0.6636,110.95,0,5.0,3,5.58,0.0,99.08,high,0.59,T16,15.57,1,delivery,T16,1,12.43,very_high,0.7364,0.6
case_11963,RMG_receive,T09,2026-04-28 04:41:00,2026-04-28 04:44:00,2026-04-28 04:49:00,0,0,0,0.5742,low,0.5258,163.5,1,15.0,5,23.4,1.0,118.65,medium,0.59,T09,6.7,1,receive,T09,1,21.05,medium,0.7871,0.62
case_11968,Gate In,Res.GateIn,2026-04-28 04:44:00,2026-04-28 04:44:00,2026-04-28 04:44:00,0,0,0,0.4,top_3,0.63,148.27,1,2.0,3,10.67,0.0,133.8,medium,0.4912,T21,7.53,1,receive,T21,1,13.8,high,0.8123,0.5312
case_11939,Gate Out,Res.GateOut,2026-04-28 04:38:00,2026-04-28 04:45:00,2026-04-28 04:45:00,1,0,0,0.3575,mid,0.6612,105.5,0,8.0,4,7.0,1.0,106.0,high,0.5675,T17,7.0,1,delivery,T17,1,6.5,medium,0.8662,0.5838
case_11957,RMG_delivery,T10,2026-04-28 04:41:00,2026-04-28 04:45:00,2026-04-28 04:46:00,1,0,0,0.51,low,0.4433,130.0,0,15.0,2,28.67,0.0,98.0,low,0.5467,T10,6.67,1,delivery,T10,1,23.67,medium,0.69,0.5667
case_11961,HO2_receive,HO2,2026-04-28 04:41:00,2026-04-28 04:45:00,2026-04-28 05:13:00,0,0,0,0.58,non_rmg,0.58,176.28,1,,4,18.9,1.0,143.47,medium,0.5512,VC,26.45,1,receive,VC,1,26.45,very_high,0.83,0.6012
case_11962,RMG_receive,T16,2026-04-28 04:41:00,2026-04-28 04:45:00,2026-04-28 04:47:00,0,0,0,0.5,top_3,0.72,116.58,1,1.0,4,12.27,1.0,67.17,very_high,0.6005,T16,3.92,1,receive,T16,1,7.37,low,0.8495,0.6205
case_11969,Gate In,Res.GateIn,2026-04-28 04:45:00,2026-04-28 04:45:00,2026-04-28 04:45:00,0,0,0,0.401,mid,0.719,165.5,1,4.0,5,25.25,1.0,120.33,very_high,0.599,T16,11.33,1,receive,T16,1,24.58,very_high,0.749,0.59
case_11968,RMG_receive,T13,2026-04-28 04:44:00,2026-04-28 04:45:00,2026-04-28 05:03:00,0,0,0,0.4,top_3,0.63,148.27,1,2.0,3,10.67,0.0,133.8,medium,0.4912,T21,7.53,1,receive,T21,1,13.8,high,0.8123,0.5312
case_11970,Gate In,Res.GateIn,2026-04-28 04:45:00,2026-04-28 04:45:00,2026-04-28 04:45:00,0,0,0,0.4,mid,0.5921,161.67,1,7.0,4,8.33,1.0,134.42,medium,0.496,T13,8.83,1,receive,T13,1,10.75,high,0.8221,0.536
case_11971,Gate In,Res.GateIn,2026-04-28 04:45:00,2026-04-28 04:45:00,2026-04-28 04:45:00,0,0,0,0.4188,low,0.2975,185.0,1,18.0,5,12.0,1.0,148.0,low,0.54,T08,3.0,1,receive,T08,1,19.0,low,0.8675,0.5788
case_11972,Gate In,Res.GateIn,2026-04-28 04:45:00,2026-04-28 04:45:00,2026-04-28 04:45:00,1,0,0,0.3828,low,0.5928,163.8,0,15.0,4,23.4,1.0,127.0,medium,0.55,T27,3.8,1,delivery,T27,1,24.8,low,0.8172,0.5628
case_11945,Gate Out,Res.GateOut,2026-04-28 04:37:00,2026-04-28 04:46:00,2026-04-28 04:46:00,1,0,0,0.512,mid,0.736,156.6,0,7.0,2,28.0,0.0,115.2,very_high,0.55,T17,5.4,1,delivery,T17,1,20.6,medium,0.69,0.566
case_11960,RMG_mixed,T16,2026-04-28 04:41:00,2026-04-28 04:46:00,2026-04-28 04:52:00,1,0,0,0.3558,mid,0.5633,108.0,1,8.0,13,15.67,1.0,80.33,medium,0.4775,T16,4.67,2,mixed,T16,1,14.33,medium,0.8717,0.5275
case_11973,Gate In,Res.GateIn,2026-04-28 04:46:00,2026-04-28 04:46:00,2026-04-28 04:46:00,1,0,0,0.42,mid,0.701,163.42,0,4.0,4,8.45,1.0,152.13,high,0.56,T15,9.0,1,delivery,T15,1,12.62,high,0.91,0.6
case_11927,Gate Out,Res.GateOut,2026-04-28 04:41:00,2026-04-28 04:46:00,2026-04-28 04:46:00,1,0,1,0.4746,top_3,0.6854,134.0,0,1.0,6,17.65,1.0,94.1,high,0.5692,T14,6.25,1,delivery,T14,1,12.5,medium,0.8454,0.6046
case_11950,LL_receive,LL,2026-04-28 04:46:00,2026-04-28 04:47:00,2026-04-28 04:54:00,1,0,0,0.4105,top_3,0.6109,21.02,1,3.0,10,7.0,0.5,15.02,medium,0.5109,T26,1.18,2,mixed,T26,2,0.73,low,0.86,0.5605
case_11972,RMG_delivery,T27,2026-04-28 04:45:00,2026-04-28 04:47:00,2026-04-28 05:04:00,1,0,0,0.3828,low,0.5928,163.8,0,15.0,4,23.4,1.0,127.0,medium,0.55,T27,3.8,1,delivery,T27,1,24.8,low,0.8172,0.5628
case_11933,HO2_delivery,HO2,2026-04-28 04:23:00,2026-04-28 04:47:00,2026-04-28 04:56:00,1,0,0,0.46,non_rmg,0.46,81.87,0,,4,17.33,1.0,56.93,low,0.59,VC,6.87,1,delivery,VC,1,6.87,medium,0.7688,0.5944
case_11936,Gate Out,Res.GateOut,2026-04-28 04:38:00,2026-04-28 04:47:00,2026-04-28 04:47:00,1,0,1,0.3522,top_3,0.6978,171.2,0,2.0,5,25.8,1.0,129.5,high,0.5022,T23,8.3,1,delivery,T23,1,25.7,high,0.8478,0.54
case_11951,RMG_receive,T08,2026-04-28 04:36:00,2026-04-28 04:48:00,2026-04-28 05:01:00,0,0,0,0.5568,low,0.35,44.6,1,18.0,4,7.73,1.0,39.6,low,0.5384,T08,3.0,1,receive,T08,1,12.8,low,0.8184,0.5884
case_11958,Gate Out,Res.GateOut,2026-04-28 04:46:00,2026-04-28 04:48:00,2026-04-28 04:48:00,1,0,0,0.47,top_3,0.7114,97.37,0,1.0,3,0.57,0.0,88.13,high,0.5914,T18,10.43,1,delivery,T18,1,12.6,high,0.7172,0.5986
case_11970,RMG_receive,T13,2026-04-28 04:45:00,2026-04-28 04:48:00,2026-04-28 05:13:00,0,0,0,0.4,mid,0.5921,161.67,1,7.0,4,8.33,1.0,134.42,medium,0.496,T13,8.83,1,receive,T13,1,10.75,high,0.8221,0.536
case_11971,RMG_receive,T08,2026-04-28 04:45:00,2026-04-28 04:48:00,2026-04-28 05:09:00,0,0,0,0.4188,low,0.2975,185.0,1,18.0,5,12.0,1.0,148.0,low,0.54,T08,3.0,1,receive,T08,1,19.0,low,0.8675,0.5788
case_11974,Gate In,Res.GateIn,2026-04-28 04:48:00,2026-04-28 04:48:00,2026-04-28 04:48:00,1,0,0,0.58,non_rmg,0.58,185.07,1,,11,30.75,1.0,131.8,medium,0.5819,VC,34.25,2,mixed,VC,1,34.25,very_high,0.7981,0.616
case_11973,RMG_delivery,T15,2026-04-28 04:46:00,2026-04-28 04:48:00,2026-04-28 05:10:00,1,0,0,0.42,mid,0.701,163.42,0,4.0,4,8.45,1.0,152.13,high,0.56,T15,9.0,1,delivery,T15,1,12.62,high,0.91,0.6
case_11944,RMG_receive,T07,2026-04-28 04:44:00,2026-04-28 04:49:00,2026-04-28 04:57:00,0,0,0,0.4,low,0.2882,149.7,2,16.0,9,7.95,1.0,123.45,low,0.4991,T07,3.6,2,receive,T07,2,12.75,low,0.8282,0.5391
case_11955,RMG_receive,T08,2026-04-28 04:48:00,2026-04-28 04:49:00,2026-04-28 04:51:00,1,0,0,0.4524,low,0.3424,169.6,1,17.0,11,6.93,1.0,136.2,low,0.5824,T08,5.83,2,mixed,T08,2,35.73,medium,0.9024,0.6124
case_11967,Gate Out,Res.GateOut,2026-04-28 04:44:00,2026-04-28 04:49:00,2026-04-28 04:49:00,1,0,0,0.5789,low,0.65,174.98,0,11.0,4,16.43,1.0,128.22,high,0.5495,T12,9.57,1,delivery,T12,1,26.08,high,0.8295,0.5995
case_11975,Gate In,Res.GateIn,2026-04-28 04:49:00,2026-04-28 04:49:00,2026-04-28 04:49:00,0,0,0,0.4975,low,0.6525,156.93,2,12.0,8,40.82,1.0,95.13,high,0.5449,T13,10.0,2,receive,T13,2,19.03,high,0.69,0.5575
case_11976,Gate In,Res.GateIn,2026-04-28 04:49:00,2026-04-28 04:49:00,2026-04-28 04:49:00,0,0,0,0.47,non_rmg,0.47,150.65,1,,4,29.3,1.0,129.6,low,0.6109,VC,24.55,1,receive,VC,1,24.55,very_high,0.8709,0.6309
case_11953,HO2_delivery,HO2,2026-04-28 04:37:00,2026-04-28 04:50:00,2026-04-28 04:52:00,1,0,0,0.53,non_rmg,0.53,168.33,0,,7,26.33,1.0,141.0,medium,0.6233,VC,23.33,1,delivery,VC,1,23.33,very_high,0.8267,0.6467
case_11963,Gate Out,Res.GateOut,2026-04-28 04:49:00,2026-04-28 04:50:00,2026-04-28 04:50:00,0,0,0,0.5742,low,0.5258,163.5,1,15.0,5,23.4,1.0,118.65,medium,0.59,T09,6.7,1,receive,T09,1,21.05,medium,0.7871,0.62
case_11974,HO2_mixed,HO2,2026-04-28 04:48:00,2026-04-28 04:50:00,2026-04-28 05:13:00,1,0,0,0.58,non_rmg,0.58,185.07,1,,11,30.75,1.0,131.8,medium,0.5819,VC,34.25,2,mixed,VC,1,34.25,very_high,0.7981,0.616
case_11977,Gate In,Res.GateIn,2026-04-28 04:50:00,2026-04-28 04:50:00,2026-04-28 04:50:00,0,0,0,0.48,mid,0.6603,118.4,1,10.0,4,12.0,1.0,99.13,high,0.5903,T10,7.47,1,receive,T10,1,17.47,high,0.87,0.62
case_11911,Gate Out,Res.GateOut,2026-04-28 04:44:00,2026-04-28 04:50:00,2026-04-28 04:50:00,0,0,1,0.5026,non_rmg,0.5026,184.45,1,,7,34.05,1.0,116.65,low,0.5152,VC,37.0,1,receive,VC,1,37.0,very_high,0.8195,0.5626
case_11935,Gate Out,Res.GateOut,2026-04-28 04:40:00,2026-04-28 04:50:00,2026-04-28 04:50:00,1,0,0,0.5,low,0.5642,138.37,0,14.0,3,17.88,1.0,96.38,medium,0.6042,T13,8.9,1,delivery,T13,1,15.15,high,0.8458,0.6242
case_11942,Gate Out,Res.GateOut,2026-04-28 04:44:00,2026-04-28 04:51:00,2026-04-28 04:51:00,1,0,0,0.46,non_rmg,0.7316,31.17,0,,3,9.63,0.0,22.27,very_high,0.51,MT,9.63,1,delivery,MT,1,6.0,high,0.7316,0.54
case_11975,LL_receive,LL,2026-04-28 04:49:00,2026-04-28 04:51:00,2026-04-28 04:56:00,0,0,0,0.4975,low,0.6525,156.93,2,12.0,8,40.82,1.0,95.13,high,0.5449,T13,10.0,2,receive,T13,2,19.03,high,0.69,0.5575
case_11978,Gate In,Res.GateIn,2026-04-28 04:51:00,2026-04-28 04:51:00,2026-04-28 04:51:00,0,0,0,0.52,top_3,0.7755,30.4,1,1.0,5,0.0,1.0,28.0,very_high,0.6055,T20,2.2,1,receive,T20,1,3.4,low,0.83,0.63
case_11977,RMG_receive,T10,2026-04-28 04:50:00,2026-04-28 04:51:00,2026-04-28 05:12:00,0,0,0,0.48,mid,0.6603,118.4,1,10.0,4,12.0,1.0,99.13,high,0.5903,T10,7.47,1,receive,T10,1,17.47,high,0.87,0.62
case_11957,Gate Out,Res.GateOut,2026-04-28 04:46:00,2026-04-28 04:52:00,2026-04-28 04:52:00,1,0,0,0.51,low,0.4433,130.0,0,15.0,2,28.67,0.0,98.0,low,0.5467,T10,6.67,1,delivery,T10,1,23.67,medium,0.69,0.5667
case_11964,RMG_receive,T19,2026-04-28 04:45:00,2026-04-28 04:52:00,2026-04-28 05:08:00,1,0,0,0.5,mid,0.6564,185.8,1,6.0,9,22.8,0.5,127.5,high,0.5036,T19,6.57,2,mixed,T19,2,35.67,medium,0.8364,0.56
case_11979,Gate In,Res.GateIn,2026-04-28 04:52:00,2026-04-28 04:52:00,2026-04-28 04:52:00,1,0,0,0.4298,mid,0.65,106.67,0,6.0,3,6.0,0.0,86.75,high,0.5498,T16,7.25,1,delivery,T16,1,14.58,high,0.8896,0.5898
case_11980,Gate In,Res.GateIn,2026-04-28 04:52:00,2026-04-28 04:52:00,2026-04-28 04:52:00,0,0,0,0.3932,mid,0.6565,172.3,1,7.0,5,32.7,1.0,130.8,high,0.5532,T13,7.1,1,receive,T13,1,22.9,high,0.81,0.57
case_11981,Gate In,Res.GateIn,2026-04-28 04:52:00,2026-04-28 04:52:00,2026-04-28 04:52:00,1,0,0,0.4692,mid,0.6708,153.83,0,5.0,3,28.17,1.0,96.13,high,0.59,T19,10.0,1,delivery,T19,1,13.1,high,0.7608,0.6
case_11982,Gate In,Res.GateIn,2026-04-28 04:52:00,2026-04-28 04:52:00,2026-04-28 04:52:00,0,0,0,0.4843,low,0.4843,121.4,1,21.0,4,21.2,1.0,85.73,low,0.5843,T10,3.73,1,receive,T10,1,9.93,low,0.8422,0.6122
case_11954,Gate Out,Res.GateOut,2026-04-28 04:45:00,2026-04-28 04:53:00,2026-04-28 04:53:00,0,0,0,0.4452,mid,0.73,143.9,1,4.0,5,22.0,1.0,106.7,very_high,0.5948,T21,5.9,1,receive,T21,1,25.1,medium,0.7752,0.6
case_11980,RMG_receive,T13,2026-04-28 04:52:00,2026-04-28 04:53:00,2026-04-28 04:56:00,0,0,0,0.3932,mid,0.6565,172.3,1,7.0,5,32.7,1.0,130.8,high,0.5532,T13,7.1,1,receive,T13,1,22.9,high,0.81,0.57
case_11982,RMG_receive,T10,2026-04-28 04:52:00,2026-04-28 04:53:00,2026-04-28 05:01:00,0,0,0,0.4843,low,0.4843,121.4,1,21.0,4,21.2,1.0,85.73,low,0.5843,T10,3.73,1,receive,T10,1,9.93,low,0.8422,0.6122
case_11925,Gate Out,Res.GateOut,2026-04-28 04:47:00,2026-04-28 04:53:00,2026-04-28 04:53:00,2,0,0,0.45,non_rmg,0.45,142.8,1,,11,34.78,0.333,99.07,low,0.5701,VC,16.95,3,mixed,VC,1,16.95,very_high,0.84,0.6
case_11952,Gate Out,Res.GateOut,2026-04-28 04:49:00,2026-04-28 04:54:00,2026-04-28 04:54:00,1,0,0,0.4163,mid,0.6011,178.8,0,8.0,2,30.78,0.0,139.65,medium,0.5337,T21,8.48,1,delivery,T21,1,32.93,high,0.7337,0.5437
case_11978,RMG_receive,T20,2026-04-28 04:51:00,2026-04-28 04:54:00,2026-04-28 04:58:00,0,0,0,0.52,top_3,0.7755,30.4,1,1.0,5,0.0,1.0,28.0,very_high,0.6055,T20,2.2,1,receive,T20,1,3.4,low,0.83,0.63
case_11976,HO2_receive,HO2,2026-04-28 04:49:00,2026-04-28 04:54:00,2026-04-28 05:05:00,0,0,0,0.47,non_rmg,0.47,150.65,1,,4,29.3,1.0,129.6,low,0.6109,VC,24.55,1,receive,VC,1,24.55,very_high,0.8709,0.6309
case_11959,Gate Out,Res.GateOut,2026-04-28 04:49:00,2026-04-28 04:55:00,2026-04-28 04:55:00,1,0,0,0.4618,mid,0.6636,110.95,0,5.0,3,5.58,0.0,99.08,high,0.59,T16,15.57,1,delivery,T16,1,12.43,very_high,0.7364,0.6
