case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp,gate_utilization,process_flow_type,n_stops,n_containers,target_rank_group,vc_utilization,mt_utilization,target_rank,n_deliveries,target_utilization,target_utilization_bin,rmg_utilization,n_receives,visit_complexity,target_demand_bin,has_reefer,target_demand,primary_target_area,gate_demand,mt_demand,has_hazardous,target_area,vc_demand,rmg_demand,full_ratio
case_4707,HO2_receive,HO2,2026-04-23 01:04:00,2026-04-23 01:20:00,2026-04-23 01:27:00,0.64,receive,1,1,mid,0.5376,0.8352,7.0,0,0.7224,very_high,0.6224,1,7,very_high,0,13.7,T15,174.8,15.3,0,T15,24.1,152.6,1.0
case_4710,Gate Out,Res.GateOut,2026-04-23 01:12:00,2026-04-23 01:20:00,2026-04-23 01:20:00,0.5895,receive,1,1,top_3,0.3689,0.8605,3.0,0,0.6995,high,0.5789,1,5,low,0,3.78,T24,129.07,8.7,0,T24,22.88,122.93,1.0
case_4732,RMG_delivery,T13,2026-04-23 01:14:00,2026-04-23 01:21:00,2026-04-23 01:36:00,0.5717,delivery,1,1,top_3,0.3817,0.8934,3.0,1,0.6734,high,0.5317,0,2,medium,0,6.37,T22,163.98,28.63,0,T22,23.1,137.15,0.0
case_4740,RMG_receive,T15,2026-04-23 01:17:00,2026-04-23 01:21:00,2026-04-23 01:35:00,0.6096,receive,1,1,low,0.45,0.9,13.0,0,0.6489,high,0.5792,1,5,low,0,2.85,T10,38.95,5.0,0,T10,4.4,38.65,1.0
case_4747,LL_delivery,LL,2026-04-23 01:19:00,2026-04-23 01:21:00,2026-04-23 01:33:00,0.6117,receive,1,1,non_rmg,0.4552,0.9,,0,0.9,very_high,0.58,1,6,very_high,1,25.3,MT,168.32,25.3,0,MT,32.92,126.53,0.0
case_4753,RMG_receive,T10,2026-04-23 01:20:00,2026-04-23 01:21:00,2026-04-23 01:32:00,0.5549,delivery,1,1,low,0.4051,0.81,13.0,1,0.4551,low,0.5249,0,3,very_high,0,13.83,T25,169.77,31.63,0,T25,27.53,124.43,1.0
case_4713,Gate Out,Res.GateOut,2026-04-23 01:19:00,2026-04-23 01:22:00,2026-04-23 01:22:00,0.5567,delivery,1,1,non_rmg,0.4167,0.8234,,1,0.8234,very_high,0.52,0,3,very_high,0,30.4,MT,162.07,30.4,0,MT,19.0,136.78,0.0
case_4722,Gate Out,Res.GateOut,2026-04-23 01:20:00,2026-04-23 01:22:00,2026-04-23 01:22:00,0.5737,receive,1,1,low,0.42,0.86,16.0,0,0.25,low,0.5337,1,5,low,0,1.48,T10,47.98,11.45,0,T10,2.52,45.92,1.0
case_4745,RMG_delivery,T13,2026-04-23 01:18:00,2026-04-23 01:22:00,2026-04-23 01:29:00,0.6014,receive,1,1,mid,0.58,0.83,7.0,0,0.7472,very_high,0.5514,1,4,high,0,7.85,T17,177.15,19.3,0,T17,26.65,145.6,1.0
case_4674,Gate Out,Res.GateOut,2026-04-23 01:02:00,2026-04-23 01:22:00,2026-04-23 01:22:00,0.6188,receive,1,1,top_3,0.4764,0.9,2.0,0,0.7176,very_high,0.58,1,5,high,0,9.8,T24,157.37,9.4,0,T24,29.03,132.23,1.0
case_4677,Gate Out,Res.GateOut,2026-04-23 01:11:00,2026-04-23 01:22:00,2026-04-23 01:22:00,0.5808,receive,1,1,mid,0.4208,0.8716,10.0,0,0.6208,medium,0.5408,1,3,high,0,8.0,T14,153.27,8.0,0,T14,22.63,123.2,0.0
case_4741,RMG_delivery,T17,2026-04-23 01:18:00,2026-04-23 01:23:00,2026-04-23 01:27:00,0.5635,delivery,1,1,mid,0.3735,0.8835,4.0,1,0.6571,high,0.5235,0,5,medium,0,4.83,T21,196.33,34.92,1,T21,24.42,155.17,1.0
case_4754,Gate In,Res.GateIn,2026-04-23 01:23:00,2026-04-23 01:23:00,2026-04-23 01:23:00,0.51,receive,1,1,top_3,0.35,0.8638,2.0,0,0.6031,medium,0.4531,1,5,high,0,7.23,T24,159.83,38.17,0,T24,33.1,107.97,1.0
case_4755,Gate In,Res.GateIn,2026-04-23 01:23:00,2026-04-23 01:23:00,2026-04-23 01:23:00,0.5796,delivery,1,1,non_rmg,0.3896,0.9092,,1,0.3896,low,0.5396,0,3,very_high,0,21.75,VC,170.95,16.45,0,VC,21.75,141.05,1.0
case_4701,Gate Out,Res.GateOut,2026-04-23 01:20:00,2026-04-23 01:23:00,2026-04-23 01:23:00,0.605,receive,1,1,low,0.48,0.845,14.0,0,0.4401,low,0.58,1,6,medium,1,5.0,T08,160.47,13.07,0,T08,15.07,121.63,0.0
case_4703,Gate Out,Res.GateOut,2026-04-23 01:17:00,2026-04-23 01:23:00,2026-04-23 01:23:00,0.5644,mixed,2,2,low,0.5044,0.8123,11.0,1,0.58,medium,0.5188,1,12,medium,0,4.53,T14,176.57,34.77,1,T14,37.0,111.63,1.0
case_4744,HO2_delivery,HO2,2026-04-23 01:18:00,2026-04-23 01:24:00,2026-04-23 01:36:00,0.53,delivery,1,1,non_rmg,0.37,0.853,,1,0.37,low,0.49,0,4,very_high,0,28.2,VC,117.4,33.2,0,VC,28.2,83.8,1.0
case_4661,Gate Out,Res.GateOut,2026-04-23 01:14:00,2026-04-23 01:24:00,2026-04-23 01:24:00,0.58,delivery,1,1,non_rmg,0.47,0.8269,,1,0.47,low,0.5465,0,6,very_high,0,14.62,VC,120.6,9.85,0,VC,14.62,101.67,1.0
case_4756,Gate In,Res.GateIn,2026-04-23 01:24:00,2026-04-23 01:24:00,2026-04-23 01:24:00,0.61,receive,1,1,low,0.4459,0.8641,14.0,0,0.64,high,0.58,1,4,medium,0,6.65,T09,162.05,49.85,0,T09,14.35,119.3,1.0
case_4757,Gate In,Res.GateIn,2026-04-23 01:24:00,2026-04-23 01:24:00,2026-04-23 01:24:00,0.5028,receive,1,1,mid,0.35,0.87,5.0,0,0.5528,medium,0.45,1,5,medium,0,5.27,T26,187.2,20.93,0,T26,31.73,126.6,1.0
case_4724,Gate Out,Res.GateOut,2026-04-23 01:19:00,2026-04-23 01:25:00,2026-04-23 01:25:00,0.6311,delivery,1,1,mid,0.49,0.8622,7.0,1,0.7311,very_high,0.6111,0,4,high,0,7.8,T13,178.15,29.3,0,T13,21.95,144.8,1.0
case_4750,RMG_delivery,T08,2026-04-23 01:19:00,2026-04-23 01:25:00,2026-04-23 01:31:00,0.5511,mixed,2,2,low,0.4711,0.7322,11.0,1,0.59,medium,0.53,1,10,medium,0,6.1,T25,156.5,24.35,0,T25,44.45,103.0,0.5
case_4696,Gate Out,Res.GateOut,2026-04-23 01:20:00,2026-04-23 01:25:00,2026-04-23 01:25:00,0.63,receive,1,1,low,0.58,0.7669,16.0,0,0.5631,medium,0.6031,1,4,medium,0,5.53,T09,160.1,39.67,0,T09,23.8,130.3,1.0
case_4709,Gate Out,Res.GateOut,2026-04-23 01:22:00,2026-04-23 01:25:00,2026-04-23 01:25:00,0.6006,receive,1,1,low,0.48,0.8406,16.0,0,0.4312,low,0.58,1,5,medium,0,4.47,T08,139.6,9.4,0,T08,18.23,118.63,1.0
case_4739,Gate Out,Res.GateOut,2026-04-23 01:23:00,2026-04-23 01:26:00,2026-04-23 01:26:00,0.6385,delivery,1,1,low,0.5285,0.8315,19.0,1,0.4776,low,0.6185,0,3,low,0,4.43,T06,99.78,20.05,0,T06,10.08,70.75,1.0
case_4743,Gate Out,Res.GateOut,2026-04-23 01:23:00,2026-04-23 01:26:00,2026-04-23 01:26:00,0.6189,receive,1,1,top_3,0.48,0.8678,2.0,0,0.7289,very_high,0.5889,1,5,medium,0,4.57,T23,120.87,15.47,0,T23,19.73,94.93,1.0
case_4704,Gate Out,Res.GateOut,2026-04-23 01:24:00,2026-04-23 01:26:00,2026-04-23 01:26:00,0.5515,delivery,1,1,mid,0.4715,0.733,4.0,1,0.7022,high,0.53,0,3,medium,0,5.8,T23,158.0,24.8,0,T23,44.6,106.0,1.0
case_4705,Gate Out,Res.GateOut,2026-04-23 01:19:00,2026-04-23 01:26:00,2026-04-23 01:26:00,0.6022,delivery,1,1,low,0.58,0.83,14.0,1,0.4778,low,0.5522,0,4,high,0,9.83,T13,181.48,21.3,0,T13,27.65,156.27,1.0
case_4728,HO2_mixed,HO2,2026-04-23 01:14:00,2026-04-23 01:27:00,2026-04-23 01:54:00,0.59,mixed,2,2,mid,0.451,0.7421,8.0,1,0.62,medium,0.581,1,10,low,0,2.42,T24,98.75,17.5,0,T24,15.25,67.58,0.5
case_4751,LL_delivery,LL,2026-04-23 01:19:00,2026-04-23 01:27:00,2026-04-23 01:41:00,0.64,receive,1,1,mid,0.5312,0.8488,9.0,0,0.7112,high,0.62,1,4,high,0,8.0,T09,190.53,24.8,0,T09,22.53,164.93,1.0
case_4758,Gate In,Res.GateIn,2026-04-23 01:27:00,2026-04-23 01:27:00,2026-04-23 01:27:00,0.51,receive,1,1,top_3,0.3452,0.8552,3.0,0,0.5748,medium,0.46,1,5,high,0,9.67,T22,138.07,17.87,0,T22,8.53,104.73,1.0
case_4759,Gate In,Res.GateIn,2026-04-23 01:27:00,2026-04-23 01:27:00,2026-04-23 01:27:00,0.59,receive,1,1,low,0.4568,0.7535,19.0,0,0.4568,low,0.5868,1,5,low,0,3.0,T08,111.1,19.6,0,T08,22.9,75.4,1.0
case_4760,Gate In,Res.GateIn,2026-04-23 01:27:00,2026-04-23 01:27:00,2026-04-23 01:27:00,0.61,delivery,1,1,non_rmg,0.45,0.9,,1,0.9,very_high,0.58,0,3,very_high,0,11.5,MT,85.5,11.5,0,MT,13.0,77.0,0.0
case_4761,Gate In,Res.GateIn,2026-04-23 01:27:00,2026-04-23 01:27:00,2026-04-23 01:27:00,0.55,receive,1,1,low,0.4929,0.69,13.0,0,0.61,medium,0.53,1,5,high,0,8.17,T27,145.17,26.33,0,T27,18.33,105.0,1.0
case_4762,Gate In,Res.GateIn,2026-04-23 01:27:00,2026-04-23 01:27:00,2026-04-23 01:27:00,0.564,receive,1,1,mid,0.384,0.816,7.0,0,0.6459,high,0.55,1,7,medium,1,6.55,T17,171.0,30.07,0,T17,26.2,127.0,1.0
case_4672,Gate Out,Res.GateOut,2026-04-23 01:07:00,2026-04-23 01:27:00,2026-04-23 01:27:00,0.5855,receive,1,1,top_3,0.4028,0.8155,1.0,0,0.7755,very_high,0.5755,1,7,low,0,2.9,T21,72.6,5.9,1,T21,5.9,68.4,1.0
case_4763,Gate In,Res.GateIn,2026-04-23 01:27:00,2026-04-23 01:27:00,2026-04-23 01:27:00,0.63,delivery,1,1,low,0.58,0.7697,14.0,1,0.5806,medium,0.6003,0,2,high,0,8.12,T08,159.7,32.22,0,T08,21.82,130.87,0.0
case_4681,Gate Out,Res.GateOut,2026-04-23 01:16:00,2026-04-23 01:27:00,2026-04-23 01:27:00,0.548,delivery,1,1,non_rmg,0.4659,0.7239,,1,0.7239,very_high,0.53,0,3,very_high,0,29.53,MT,143.02,29.53,0,MT,40.73,101.35,0.0
case_4730,RMG_receive,T23,2026-04-23 01:14:00,2026-04-23 01:28:00,2026-04-23 01:36:00,0.6352,receive,1,1,mid,0.5252,0.8348,5.0,0,0.6805,high,0.6152,1,7,medium,1,6.45,T15,97.22,18.02,0,T15,16.63,83.73,1.0
case_4764,Gate In,Res.GateIn,2026-04-23 01:28:00,2026-04-23 01:28:00,2026-04-23 01:28:00,0.59,receive,1,1,mid,0.459,0.7581,4.0,0,0.66,high,0.589,1,5,medium,0,5.62,T16,118.7,18.3,0,T16,26.15,82.08,1.0
case_4715,RMG_receive,T09,2026-04-23 01:06:00,2026-04-23 01:29:00,2026-04-23 01:50:00,0.5612,mixed,1,2,non_rmg,0.39,0.8223,,1,0.39,low,0.5412,1,10,low,0,2.93,VC,27.67,9.0,0,VC,2.93,18.13,0.5
case_4757,RMG_delivery,T22,2026-04-23 01:24:00,2026-04-23 01:29:00,2026-04-23 01:33:00,0.5028,receive,1,1,mid,0.35,0.87,5.0,0,0.5528,medium,0.45,1,5,medium,0,5.27,T26,187.2,20.93,0,T26,31.73,126.6,1.0
case_4765,Gate In,Res.GateIn,2026-04-23 01:29:00,2026-04-23 01:29:00,2026-04-23 01:29:00,0.593,delivery,1,1,non_rmg,0.566,0.823,,1,0.823,very_high,0.543,0,3,high,0,9.8,MT,71.0,9.8,0,MT,20.8,58.0,0.0
case_4678,Gate Out,Res.GateOut,2026-04-23 01:22:00,2026-04-23 01:29:00,2026-04-23 01:29:00,0.64,receive,1,1,low,0.4671,0.87,13.0,0,0.7,high,0.63,1,4,low,0,3.17,T12,125.33,32.17,0,T12,23.0,81.0,1.0
case_4686,Gate Out,Res.GateOut,2026-04-23 01:00:00,2026-04-23 01:29:00,2026-04-23 01:29:00,0.5202,mixed,1,2,non_rmg,0.3602,0.86,,1,0.3602,low,0.4802,1,13,medium,0,5.4,VC,20.4,9.1,1,VC,5.4,12.6,1.0
case_4714,Gate Out,Res.GateOut,2026-04-23 01:29:00,2026-04-23 01:30:00,2026-04-23 01:30:00,0.6174,receive,1,1,non_rmg,0.48,0.9026,,0,0.9026,very_high,0.5748,1,6,very_high,1,16.8,MT,96.3,16.8,0,MT,14.55,97.7,0.0
case_4729,Gate Out,Res.GateOut,2026-04-23 01:20:00,2026-04-23 01:30:00,2026-04-23 01:30:00,0.6314,delivery,1,1,non_rmg,0.4728,0.8714,,1,0.8714,very_high,0.62,0,2,very_high,0,21.97,MT,187.83,21.97,0,MT,33.97,142.7,0.0
case_4641,Gate Out,Res.GateOut,2026-04-23 01:20:00,2026-04-23 01:30:00,2026-04-23 01:30:00,0.6361,delivery,1,1,non_rmg,0.5261,0.8339,,1,0.8339,very_high,0.6161,0,3,very_high,0,25.35,MT,112.55,25.35,0,MT,15.3,86.4,0.0
case_4766,Gate In,Res.GateIn,2026-04-23 01:30:00,2026-04-23 01:30:00,2026-04-23 01:30:00,0.5527,delivery,1,1,non_rmg,0.47,0.7653,,1,0.47,low,0.52,0,4,very_high,0,32.4,VC,171.27,17.6,0,VC,32.4,122.67,1.0
case_4764,RMG_receive,T13,2026-04-23 01:28:00,2026-04-23 01:30:00,2026-04-23 01:35:00,0.59,receive,1,1,mid,0.459,0.7581,4.0,0,0.66,high,0.589,1,5,medium,0,5.62,T16,118.7,18.3,0,T16,26.15,82.08,1.0
case_4708,Gate Out,Res.GateOut,2026-04-23 01:12:00,2026-04-23 01:30:00,2026-04-23 01:30:00,0.5468,delivery,1,1,top_3,0.4132,0.7368,1.0,1,0.6968,high,0.5368,0,3,medium,0,6.73,T18,167.93,22.0,0,T18,33.53,129.87,1.0
case_4711,Gate Out,Res.GateOut,2026-04-23 01:23:00,2026-04-23 01:31:00,2026-04-23 01:31:00,0.6362,mixed,1,2,mid,0.5186,0.85,9.0,1,0.7062,high,0.6162,1,11,medium,0,6.55,T15,106.77,16.42,0,T15,23.32,99.45,1.0
case_4718,Gate Out,Res.GateOut,2026-04-23 01:21:00,2026-04-23 01:31:00,2026-04-23 01:31:00,0.59,delivery,1,1,top_3,0.3922,0.75,2.0,1,0.7378,very_high,0.6,0,5,medium,0,7.0,T22,174.93,26.33,1,T22,52.73,144.67,1.0
case_4752,RMG_receive,T24,2026-04-23 01:20:00,2026-04-23 01:31:00,2026-04-23 01:38:00,0.581,receive,1,1,mid,0.421,0.8719,4.0,0,0.651,high,0.541,1,4,medium,0,5.23,T13,153.53,8.0,0,T13,22.77,122.4,1.0
case_4664,Gate Out,Res.GateOut,2026-04-23 01:19:00,2026-04-23 01:31:00,2026-04-23 01:31:00,0.6388,delivery,1,1,low,0.4876,0.8788,18.0,1,0.3976,low,0.62,0,3,high,0,7.55,T07,180.9,18.48,0,T07,28.03,145.25,0.0
case_4760,LL_receive,LL,2026-04-23 01:27:00,2026-04-23 01:31:00,2026-04-23 01:47:00,0.61,delivery,1,1,non_rmg,0.45,0.9,,1,0.9,very_high,0.58,0,3,very_high,0,11.5,MT,85.5,11.5,0,MT,13.0,77.0,0.0
case_4761,HO2_delivery,HO2,2026-04-23 01:27:00,2026-04-23 01:31:00,2026-04-23 01:46:00,0.55,receive,1,1,low,0.4929,0.69,13.0,0,0.61,medium,0.53,1,5,high,0,8.17,T27,145.17,26.33,0,T27,18.33,105.0,1.0
case_4767,Gate In,Res.GateIn,2026-04-23 01:31:00,2026-04-23 01:31:00,2026-04-23 01:31:00,0.63,delivery,1,1,non_rmg,0.58,0.7691,,1,0.7691,very_high,0.6009,0,3,very_high,0,36.97,MT,161.2,36.97,0,MT,23.57,134.87,0.0
case_4766,RMG_receive,T26,2026-04-23 01:30:00,2026-04-23 01:31:00,2026-04-23 01:41:00,0.5527,delivery,1,1,non_rmg,0.47,0.7653,,1,0.47,low,0.52,0,4,very_high,0,32.4,VC,171.27,17.6,0,VC,32.4,122.67,1.0
case_4767,RMG_receive,T14,2026-04-23 01:31:00,2026-04-23 01:31:00,2026-04-23 02:07:00,0.63,delivery,1,1,non_rmg,0.58,0.7691,,1,0.7691,very_high,0.6009,0,3,very_high,0,36.97,MT,161.2,36.97,0,MT,23.57,134.87,0.0
case_4726,RMG_receive,T27,2026-04-23 01:12:00,2026-04-23 01:32:00,2026-04-23 01:39:00,0.5266,receive,1,1,low,0.4034,0.8066,12.0,0,0.56,medium,0.4866,1,4,medium,0,4.9,T09,138.1,8.1,0,T09,13.57,129.57,1.0
case_4734,HO2_delivery,HO2,2026-04-23 01:15:00,2026-04-23 01:32:00,2026-04-23 01:33:00,0.6055,receive,1,2,non_rmg,0.5655,0.8155,,0,0.8155,very_high,0.56,2,5,very_high,0,30.83,MT,146.83,30.83,0,MT,21.38,111.55,0.0
case_4754,RMG_delivery,T22,2026-04-23 01:23:00,2026-04-23 01:32:00,2026-04-23 01:36:00,0.51,receive,1,1,top_3,0.35,0.8638,2.0,0,0.6031,medium,0.4531,1,5,high,0,7.23,T24,159.83,38.17,0,T24,33.1,107.97,1.0
case_4768,Gate In,Res.GateIn,2026-04-23 01:32:00,2026-04-23 01:32:00,2026-04-23 01:32:00,0.63,mixed,1,2,non_rmg,0.4933,0.8567,,1,0.4933,low,0.61,1,10,medium,0,4.63,VC,31.43,1.95,0,VC,4.63,28.17,0.5
case_4763,LL_delivery,LL,2026-04-23 01:27:00,2026-04-23 01:32:00,2026-04-23 01:54:00,0.63,delivery,1,1,low,0.58,0.7697,14.0,1,0.5806,medium,0.6003,0,2,high,0,8.12,T08,159.7,32.22,0,T08,21.82,130.87,0.0
case_4758,RMG_receive,T17,2026-04-23 01:27:00,2026-04-23 01:33:00,2026-04-23 02:12:00,0.51,receive,1,1,top_3,0.3452,0.8552,3.0,0,0.5748,medium,0.46,1,5,high,0,9.67,T22,138.07,17.87,0,T22,8.53,104.73,1.0
case_4769,Gate In,Res.GateIn,2026-04-23 01:33:00,2026-04-23 01:33:00,2026-04-23 01:33:00,0.5618,mixed,2,2,top_3,0.42,0.8582,2.0,1,0.6236,medium,0.5218,1,9,high,0,7.7,T14,156.72,26.72,0,T14,14.73,129.4,0.5
case_4731,RMG_receive,T12,2026-04-23 01:14:00,2026-04-23 01:34:00,2026-04-23 01:44:00,0.64,delivery,1,1,mid,0.5369,0.8338,10.0,1,0.7,high,0.6231,0,3,high,0,9.23,T19,175.4,16.63,0,T19,23.07,149.27,0.0
case_4737,Gate Out,Res.GateOut,2026-04-23 01:25:00,2026-04-23 01:35:00,2026-04-23 01:35:00,0.64,mixed,1,2,non_rmg,0.5361,0.8439,,1,0.5361,medium,0.62,1,12,very_high,0,20.03,VC,170.43,15.27,0,VC,20.03,141.5,1.0
case_4770,Gate In,Res.GateIn,2026-04-23 01:35:00,2026-04-23 01:35:00,2026-04-23 01:35:00,0.5312,delivery,1,1,low,0.4,0.8123,13.0,1,0.5223,medium,0.4912,0,4,high,0,9.13,T12,148.27,10.67,0,T12,13.8,133.8,1.0
case_4768,RMG_receive,T23,2026-04-23 01:32:00,2026-04-23 01:35:00,2026-04-23 01:45:00,0.63,mixed,1,2,non_rmg,0.4933,0.8567,,1,0.4933,low,0.61,1,10,medium,0,4.63,VC,31.43,1.95,0,VC,4.63,28.17,0.5
case_4771,Gate In,Res.GateIn,2026-04-23 01:35:00,2026-04-23 01:35:00,2026-04-23 01:35:00,0.6,receive,1,1,top_3,0.45,0.84,2.0,0,0.7422,very_high,0.5722,1,5,low,0,3.57,T21,137.8,29.37,0,T21,15.7,100.73,1.0
case_4772,Gate In,Res.GateIn,2026-04-23 01:35:00,2026-04-23 01:35:00,2026-04-23 01:35:00,0.5532,receive,1,1,non_rmg,0.47,0.7663,,0,0.47,low,0.52,1,4,very_high,0,33.6,VC,169.07,19.4,0,VC,33.6,121.67,1.0
case_4773,Gate In,Res.GateIn,2026-04-23 01:35:00,2026-04-23 01:35:00,2026-04-23 01:35:00,0.6245,delivery,1,1,low,0.5,0.8455,15.0,1,0.55,medium,0.6045,0,2,medium,0,5.0,T09,138.57,19.18,0,T09,16.05,94.68,0.0
case_4774,Gate In,Res.GateIn,2026-04-23 01:35:00,2026-04-23 01:35:00,2026-04-23 01:35:00,0.6306,receive,1,1,top_3,0.47,0.8706,2.0,0,0.7506,very_high,0.6106,1,6,high,1,9.3,T23,141.43,27.2,0,T23,23.03,127.73,0.0
case_4742,HO2_delivery,HO2,2026-04-23 01:18:00,2026-04-23 01:36:00,2026-04-23 01:47:00,0.5466,delivery,1,2,non_rmg,0.5,0.86,,2,0.86,very_high,0.4766,0,3,low,0,2.2,MT,6.77,2.2,0,MT,1.1,8.13,0.0
case_4765,RMG_delivery,T25,2026-04-23 01:29:00,2026-04-23 01:36:00,2026-04-23 01:44:00,0.593,delivery,1,1,non_rmg,0.566,0.823,,1,0.823,very_high,0.543,0,3,high,0,9.8,MT,71.0,9.8,0,MT,20.8,58.0,0.0
case_4775,Gate In,Res.GateIn,2026-04-23 01:36:00,2026-04-23 01:36:00,2026-04-23 01:36:00,0.5622,delivery,1,1,mid,0.3722,0.8822,6.0,1,0.6243,medium,0.5222,0,3,medium,0,5.4,T14,193.33,38.93,0,T14,22.67,149.4,1.0
case_4776,Gate In,Res.GateIn,2026-04-23 01:36:00,2026-04-23 01:36:00,2026-04-23 01:36:00,0.56,delivery,1,2,top_3,0.5,0.8342,1.0,2,0.7158,high,0.5058,0,5,medium,0,5.67,T23,147.33,16.67,0,T23,32.33,109.67,0.0
case_4707,Gate Out,Res.GateOut,2026-04-23 01:27:00,2026-04-23 01:36:00,2026-04-23 01:36:00,0.64,receive,1,1,mid,0.5376,0.8352,7.0,0,0.7224,very_high,0.6224,1,7,very_high,0,13.7,T15,174.8,15.3,0,T15,24.1,152.6,1.0
case_4716,Gate Out,Res.GateOut,2026-04-23 01:23:00,2026-04-23 01:37:00,2026-04-23 01:37:00,0.5725,receive,1,1,low,0.4125,0.855,11.0,0,0.6199,medium,0.54,1,4,low,0,3.98,T26,76.6,13.9,0,T26,6.93,76.57,1.0
case_4727,RMG_receive,T11,2026-04-23 01:12:00,2026-04-23 01:37:00,2026-04-23 01:55:00,0.6493,delivery,1,1,non_rmg,0.53,0.8213,,1,0.53,medium,0.6287,0,3,very_high,0,36.73,VC,181.07,21.87,0,VC,36.73,148.4,1.0
case_4738,Gate Out,Res.GateOut,2026-04-23 01:32:00,2026-04-23 01:37:00,2026-04-23 01:37:00,0.6079,delivery,1,1,low,0.58,0.83,15.0,1,0.4496,low,0.5579,0,3,high,0,10.67,T06,158.83,22.5,0,T06,31.0,138.17,0.0
case_4759,RMG_receive,T18,2026-04-23 01:27:00,2026-04-23 01:37:00,2026-04-23 01:43:00,0.59,receive,1,1,low,0.4568,0.7535,19.0,0,0.4568,low,0.5868,1,5,low,0,3.0,T08,111.1,19.6,0,T08,22.9,75.4,1.0
case_4773,RMG_delivery,T14,2026-04-23 01:35:00,2026-04-23 01:37:00,2026-04-23 01:44:00,0.6245,delivery,1,1,low,0.5,0.8455,15.0,1,0.55,medium,0.6045,0,2,medium,0,5.0,T09,138.57,19.18,0,T09,16.05,94.68,0.0
case_4777,Gate In,Res.GateIn,2026-04-23 01:37:00,2026-04-23 01:37:00,2026-04-23 01:37:00,0.5836,delivery,1,1,low,0.4627,0.7146,13.0,1,0.5882,medium,0.58,0,3,low,0,3.08,T25,86.58,15.33,0,T25,11.33,58.5,1.0
case_4735,RMG_mixed,T15,2026-04-23 01:15:00,2026-04-23 01:38:00,2026-04-23 01:50:00,0.6252,delivery,1,1,low,0.5,0.8448,12.0,1,0.59,medium,0.6052,0,2,high,0,7.47,T25,134.47,20.87,0,T25,17.53,88.2,0.0
case_4750,Gate Out,Res.GateOut,2026-04-23 01:31:00,2026-04-23 01:38:00,2026-04-23 01:38:00,0.5511,mixed,2,2,low,0.4711,0.7322,11.0,1,0.59,medium,0.53,1,10,medium,0,6.1,T25,156.5,24.35,0,T25,44.45,103.0,0.5
case_4754,Gate Out,Res.GateOut,2026-04-23 01:36:00,2026-04-23 01:38:00,2026-04-23 01:38:00,0.51,receive,1,1,top_3,0.35,0.8638,2.0,0,0.6031,medium,0.4531,1,5,high,0,7.23,T24,159.83,38.17,0,T24,33.1,107.97,1.0
case_4772,RMG_mixed,T18,2026-04-23 01:35:00,2026-04-23 01:38:00,2026-04-23 01:56:00,0.5532,receive,1,1,non_rmg,0.47,0.7663,,0,0.47,low,0.52,1,4,very_high,0,33.6,VC,169.07,19.4,0,VC,33.6,121.67,1.0
case_4778,Gate In,Res.GateIn,2026-04-23 01:38:00,2026-04-23 01:38:00,2026-04-23 01:38:00,0.59,receive,1,1,mid,0.4588,0.7577,4.0,0,0.66,high,0.5888,1,4,medium,0,5.53,T16,118.2,18.8,0,T16,26.4,81.67,1.0
case_4776,RMG_delivery,T23,2026-04-23 01:36:00,2026-04-23 01:38:00,2026-04-23 01:42:00,0.56,delivery,1,2,top_3,0.5,0.8342,1.0,2,0.7158,high,0.5058,0,5,medium,0,5.67,T23,147.33,16.67,0,T23,32.33,109.67,0.0
case_4779,Gate In,Res.GateIn,2026-04-23 01:38:00,2026-04-23 01:38:00,2026-04-23 01:38:00,0.6158,mixed,1,2,top_3,0.4558,0.9058,2.0,1,0.7315,very_high,0.5858,1,13,medium,0,6.6,T18,166.3,9.1,0,T18,25.5,131.5,1.0
case_4780,Gate In,Res.GateIn,2026-04-23 01:38:00,2026-04-23 01:38:00,2026-04-23 01:38:00,0.5947,receive,1,1,mid,0.4347,0.89,9.0,0,0.6547,high,0.5547,1,4,medium,0,4.87,T18,106.47,16.0,0,T18,11.47,81.87,1.0
case_4780,RMG_receive,T14,2026-04-23 01:38:00,2026-04-23 01:38:00,2026-04-23 01:45:00,0.5947,receive,1,1,mid,0.4347,0.89,9.0,0,0.6547,high,0.5547,1,4,medium,0,4.87,T18,106.47,16.0,0,T18,11.47,81.87,1.0
case_4781,Gate In,Res.GateIn,2026-04-23 01:38:00,2026-04-23 01:38:00,2026-04-23 01:38:00,0.6,receive,1,1,mid,0.45,0.84,10.0,0,0.6732,high,0.5732,1,4,high,0,7.63,T11,135.4,26.77,0,T11,15.1,101.53,1.0
case_4782,Gate In,Res.GateIn,2026-04-23 01:38:00,2026-04-23 01:38:00,2026-04-23 01:38:00,0.553,delivery,1,1,non_rmg,0.507,0.847,,1,0.847,very_high,0.493,0,3,very_high,0,18.8,MT,68.2,18.8,0,MT,11.6,55.2,0.0
case_4757,Gate Out,Res.GateOut,2026-04-23 01:33:00,2026-04-23 01:39:00,2026-04-23 01:39:00,0.5028,receive,1,1,mid,0.35,0.87,5.0,0,0.5528,medium,0.45,1,5,medium,0,5.27,T26,187.2,20.93,0,T26,31.73,126.6,1.0
